model_family,series_id,dataset,location_id,country,city_or_region,difficulty,primary_clue_type,gt_lat,gt_lon,pred_lat,pred_lon,error_km,distance_source,published_points,spawn_delta_km,partial,stopped_at,recording_id,model_field,source_file
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,52.1158056,5.0869896,0.625966,recomputed_geodesic,,0.000000,False,2026-09-01T22:09:23.550Z,ogrr-2026-09-01T22-06-51-146Z-0d261b9d-9f96-4d07-a363-cf4392ecd480,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-03.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.9750148,3.9549879,14.714226,recomputed_geodesic,,0.000000,False,2026-09-01T22:12:09.334Z,ogrr-2026-09-01T22-09-28-132Z-18ed04b8-6d18-4641-ac63-1c680add1b30,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-04.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2185158,-8.4320090,0.358143,recomputed_geodesic,,0.000000,False,2026-09-01T22:15:03.563Z,ogrr-2026-09-01T22-12-13-791Z-c5ada4f9-fc55-411c-8c0f-a0e56de8fe6f,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-05.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,59.8480135,17.6140000,0.011929,recomputed_geodesic,,0.000000,False,2026-09-01T22:17:25.526Z,ogrr-2026-09-01T22-15-08-074Z-547bf608-31ee-48e9-b888-344fca00cfa1,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-06.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,58.3540066,26.7179968,0.692613,recomputed_geodesic,,0.000000,False,2026-09-01T22:19:55.678Z,ogrr-2026-09-01T22-17-29-728Z-ebeb9602-e4a1-45b7-ae33-23aa45241a21,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-07.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,48.7350148,19.1150049,3.239020,recomputed_geodesic,,0.000000,False,2026-09-01T22:22:58.032Z,ogrr-2026-09-01T22-19-59-950Z-7e626f37-2504-4ffd-a87f-6425707d3a01,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-08.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,53.2500537,-6.1999885,196.072306,recomputed_geodesic,,0.000000,False,2026-09-01T22:25:49.909Z,ogrr-2026-09-01T22-23-02-210Z-e3e239d4-fc42-45d7-9d44-60ce187de6ab,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-09.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,37.4200557,22.7300175,14.938164,recomputed_geodesic,,0.000000,False,2026-09-01T22:32:20.333Z,ogrr-2026-09-01T22-32-16-692Z-078767ba-1b15-4344-a412-9b677c6e0b80,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-01.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.6002815,24.2000645,79.531393,recomputed_geodesic,,0.000000,False,2026-09-01T22:35:34.239Z,ogrr-2026-09-01T22-32-24-790Z-a71c1878-f29e-46d0-a41c-591eee23c209,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-02.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,41.6502193,24.5502537,36.276398,recomputed_geodesic,,0.000000,False,2026-09-01T22:38:53.678Z,ogrr-2026-09-01T22-35-38-725Z-630d9acb-af2a-4b21-b062-c8170dfcfa99,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-03.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,46.6011108,20.0993478,12.266179,recomputed_geodesic,,0.000000,False,2026-09-01T22:42:39.674Z,ogrr-2026-09-01T22-38-58-167Z-8532d02f-e7e8-46a3-961a-359edccc0e9d,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-04.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,56.5012064,24.4989535,126.559035,recomputed_geodesic,,0.000000,False,2026-09-01T22:46:29.916Z,ogrr-2026-09-01T22-42-43-987Z-4a8748ce-3e65-402d-b2be-8a8e04baff77,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-05.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,55.9002501,24.6999424,64.253764,recomputed_geodesic,,0.000000,False,2026-09-01T22:50:50.451Z,ogrr-2026-09-01T22-46-34-321Z-48e1978a-de39-4376-a5db-055e98634e34,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-06.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,56.9002902,9.2998570,77.064082,recomputed_geodesic,,0.000000,False,2026-09-01T22:54:56.695Z,ogrr-2026-09-01T22-50-54-970Z-df057477-6fd2-403e-ac52-a073074d256f,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-07.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r2,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,62.0028736,25.9985873,331.158173,recomputed_geodesic,,0.000000,False,2026-09-01T22:58:07.700Z,ogrr-2026-09-01T22-55-01-225Z-91b2ddce-eac8-496c-8229-39bc7ce9c999,gemini-3.7-flash-high aided run2,gemini-3.7-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-08.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,48.8530994,2.3690965,0.114938,recomputed_geodesic,,0.000000,False,2026-09-02T23:12:58.651Z,ogrr-2026-09-02T23-11-34-747Z-1c7fa88d-6e7d-4267-af1a-a6d43cd3204a,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-01.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,52.5217991,13.4131887,0.187133,recomputed_geodesic,,0.000000,False,2026-09-02T23:15:01.103Z,ogrr-2026-09-02T23-14-13-618Z-1a4a9aa6-86c3-43b2-b6ca-f406f77e1397,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-02.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,47.8015997,13.0478074,0.404632,recomputed_geodesic,,0.000000,False,2026-09-02T23:16:19.679Z,ogrr-2026-09-02T23-15-47-198Z-a6f1306c-f574-4c9b-a832-f38f828237b7,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-03.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,48.8123072,14.3134882,0.049956,recomputed_geodesic,,0.000000,False,2026-09-02T23:17:36.474Z,ogrr-2026-09-02T23-17-01-921Z-2d6d1a89-6d03-4d99-b589-7fa4edfbbcbe,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-04.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,44.8722066,13.8489940,0.279500,recomputed_geodesic,,0.000000,False,2026-09-02T23:18:56.269Z,ogrr-2026-09-02T23-18-20-835Z-fdda2138-ecd8-414b-b30a-6262bbcfd408,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-05.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,50.8528053,14.8289873,5.473460,recomputed_geodesic,,0.000000,False,2026-09-02T23:20:21.545Z,ogrr-2026-09-02T23-19-43-690Z-b3f5a804-10b2-496e-bb85-959b83334aa3,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-06.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.9525107,14.7435000,0.588659,recomputed_geodesic,,0.000000,False,2026-09-02T23:21:52.746Z,ogrr-2026-09-02T23-21-11-524Z-01b03625-7c71-4096-91fe-96362fb033e6,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-07.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,60.8632016,7.1145036,0.190447,recomputed_geodesic,,0.000000,False,2026-09-02T23:23:49.810Z,ogrr-2026-09-02T23-22-46-278Z-30482899-ff65-42d3-bec0-6b2103f26c15,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-08.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,39.4669981,-0.3664992,0.038805,recomputed_geodesic,,0.000000,False,2026-09-02T23:27:00.713Z,ogrr-2026-09-02T23-26-16-089Z-9743351a-2a3b-4c2c-9951-8d474d999d69,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-01.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,44.4900294,11.3299855,0.519908,recomputed_geodesic,,0.000000,False,2026-09-02T23:28:46.543Z,ogrr-2026-09-02T23-28-00-515Z-fb669680-f0f0-48a0-8523-a3f1a5362051,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-02.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,52.1119934,5.0879959,0.569025,recomputed_geodesic,,0.000000,False,2026-09-02T23:30:41.413Z,ogrr-2026-09-02T23-29-53-158Z-db586f1e-e73d-4262-b2d0-4c6a96650445,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-03.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.9399997,3.8650330,9.866438,recomputed_geodesic,,0.000000,False,2026-09-02T23:32:46.472Z,ogrr-2026-09-02T23-31-53-334Z-0e58b5dc-433b-454d-8cf3-97d6542dd7b0,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-04.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2134968,-8.4339853,0.232321,recomputed_geodesic,,0.000000,False,2026-09-02T23:34:57.241Z,ogrr-2026-09-02T23-34-00-699Z-029324ee-2f7f-4a7a-ae90-cd3234d7a1e3,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-05.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,59.8550083,17.6199929,0.836708,recomputed_geodesic,,0.000000,False,2026-09-02T23:37:10.242Z,ogrr-2026-09-02T23-36-14-015Z-8d85e40d-96cd-4243-bfe8-0cd1c3cf60d1,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-06.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,59.4601215,24.8197970,165.342527,recomputed_geodesic,,0.000000,False,2026-09-02T23:39:26.511Z,ogrr-2026-09-02T23-38-28-233Z-b343b787-8fb9-4f69-8ec0-70be47b2939c,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-07.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,48.7399919,19.1497868,2.138795,recomputed_geodesic,,0.000000,False,2026-09-02T23:41:53.969Z,ogrr-2026-09-02T23-40-52-099Z-683ff180-20b7-41f5-89d0-168fba64b67e,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-08.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,53.2508009,-6.3503768,186.038374,recomputed_geodesic,,0.000000,False,2026-09-02T23:44:56.963Z,ogrr-2026-09-02T23-43-52-098Z-a94d9d16-1c53-4a41-b730-4928f12a75c5,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-09.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,37.4200194,22.7300175,14.935889,recomputed_geodesic,,0.000000,False,2026-09-02T23:48:32.926Z,ogrr-2026-09-02T23-47-23-620Z-be49447a-ed13-496a-b4b2-ca298d0685da,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-01.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.4992463,24.4989535,68.737312,recomputed_geodesic,,0.000000,False,2026-09-02T23:50:20.774Z,ogrr-2026-09-02T23-49-39-240Z-a7716535-a490-4683-b6f3-5d644f5d9743,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-02.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,41.5994770,24.6997331,22.884317,recomputed_geodesic,,0.000000,False,2026-09-02T23:52:02.174Z,ogrr-2026-09-02T23-51-17-689Z-5602a403-ce39-437e-9599-4017c078fbdb,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-03.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,45.7990345,20.0000522,100.889453,recomputed_geodesic,,0.000000,False,2026-09-02T23:53:49.087Z,ogrr-2026-09-02T23-53-03-553Z-574fa86e-b2c9-45f4-bc2b-48d78b5308b7,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-04.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,56.9006890,24.4989535,105.154742,recomputed_geodesic,,0.000000,False,2026-09-02T23:55:43.712Z,ogrr-2026-09-02T23-54-54-139Z-7cfb3cce-ade4-459a-81b4-9d7e658a2b54,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-05.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,55.7494561,24.4989535,45.410617,recomputed_geodesic,,0.000000,False,2026-09-02T23:57:42.374Z,ogrr-2026-09-02T23-56-52-503Z-e907d779-44ee-40dd-b7c7-a1c26ca7454c,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-06.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,56.9802485,9.5999211,97.381255,recomputed_geodesic,,0.000000,False,2026-09-03T00:00:16.741Z,ogrr-2026-09-02T23-58-52-360Z-0bbbccd0-5b88-44ef-8e06-f467a20125e9,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-07.json
gemini-3.7-flash-high-aided,gemini-3.7-flash-high-aided/runs/recorded-r3,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,62.6015028,27.4982211,262.364841,recomputed_geodesic,,0.000000,False,2026-09-03T00:02:24.506Z,ogrr-2026-09-03T00-01-30-115Z-5da959b6-c68b-481f-8c2e-5a56802e5583,gemini 3.7 Falsh - high aided,gemini-3.7-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-08.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,48.8526144,2.3695064,0.054757,recomputed_geodesic,,0.000000,False,2026-09-03T08:20:56.081Z,ogrr-2026-09-03T08-17-14-630Z-93b31389-9c5e-404c-be1f-ecedaafaf068,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-01.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,52.5215073,13.4131908,0.165450,recomputed_geodesic,,0.000000,False,2026-09-03T08:23:42.999Z,ogrr-2026-09-03T08-22-02-772Z-97820638-74a0-4549-938f-100c3eebe9a6,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-02.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,47.8010046,13.0470049,0.450268,recomputed_geodesic,,0.000000,False,2026-09-03T08:26:42.386Z,ogrr-2026-09-03T08-24-35-851Z-4415ac89-b22e-422b-8a09-d618c1f66d37,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-03.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,48.8126131,14.3134904,0.037835,recomputed_geodesic,,0.000000,False,2026-09-03T08:29:33.766Z,ogrr-2026-09-03T08-27-54-068Z-e6a36817-2c02-4513-925e-a9dd15005438,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-04.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,44.8738064,13.8504982,0.138074,recomputed_geodesic,,0.000000,False,2026-09-03T08:33:39.193Z,ogrr-2026-09-03T08-30-51-634Z-29d4a9bd-bcd5-4ed8-84e4-7d313ac67aec,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-05.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,50.8870074,14.8359954,1.682478,recomputed_geodesic,,0.000000,False,2026-09-03T08:40:37.980Z,ogrr-2026-09-03T08-35-37-480Z-6409a447-4271-45c8-ad6e-bcc751019ca3,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-06.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.9575038,14.7420001,0.047596,recomputed_geodesic,,0.000000,False,2026-09-03T08:48:45.019Z,ogrr-2026-09-03T08-43-44-763Z-57e5aa2d-3216-4c35-87da-dc4ac83f0729,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-07.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,60.8635113,7.1165013,0.079576,recomputed_geodesic,,0.000000,False,2026-09-03T08:56:57.566Z,ogrr-2026-09-03T08-53-28-073Z-cc32e9c0-6558-41e3-8bd1-2faf5778844d,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-easy/rounds/round-08.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,39.4645000,-0.3660000,0.254819,recomputed_geodesic,,,False,2026-09-03T09:50:00.000Z,ogrr-2026-09-03T09-00-45-721Z-r1,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-medium/rounds/round-01.json
gemini-3.7-flash-medium-aided,gemini-3.7-flash-medium-aided,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,44.4901071,11.3598633,2.791371,recomputed_geodesic,,,False,2026-09-03T09:50:00.000Z,ogrr-2026-09-03T09-00-45-721Z-r2,gemini 3.7 Flash - medium aided,gemini-3.7-flash-medium-aided/europe-medium/rounds/round-02.json
